postId,a1,a2,b1,b2,c1,c2,processed,found,missed
5348,12,14,8,2,3,1,144,40,104
5167,794,697,519,365,256,147,9474,2778,6696
3035,6,6,2,0,0,0,66,14,52
3049,6,5,3,3,3,2,48,22,26
3065,360,276,178,110,59,55,3690,1038,2652
3426,11,14,8,6,2,2,156,43,113
3461,9,11,10,6,3,3,126,42,84
3463,10,9,8,5,4,1,102,37,65
3491,172,150,99,52,47,33,1842,553,1289
3474,4,4,3,2,2,1,60,16,44
3473,11,10,11,8,4,2,126,46,80
3502,4,6,4,3,2,1,90,20,70
3503,7,3,3,2,3,0,72,18,54
0,0,0,0,0,0,0,0,0,0
3507,7,10,10,8,7,2,126,44,82
3508,10,8,7,4,1,2,102,32,70
3511,7,7,8,6,3,1,102,32,70
3656,99,114,87,61,49,15,1602,425,1177
0,0,0,0,0,0,0,0,0,0
3643,2093,1539,1054,692,407,263,22902,6048,16854
3635,389,322,243,165,102,74,5010,1295,3715
3637,3,2,1,1,2,0,102,9,93
3661,132,146,114,87,66,38,1596,583,1013
3699,10,13,9,7,3,3,102,45,57
3702,7,7,6,3,2,0,90,25,65
3703,9,3,4,2,2,2,90,22,68
3704,10,9,9,6,4,2,96,40,56
3707,74,66,56,43,27,8,984,274,710
3731,231,222,182,127,85,48,2856,895,1961
3844,398,329,249,135,88,42,4050,1241,2809
3857,1504,1219,924,664,400,226,16494,4937,11557
3873,49,35,20,10,9,6,606,129,477
3880,86,106,83,56,31,24,2190,386,1804
3904,91,74,49,37,14,12,774,277,497
3923,12,13,10,10,6,2,102,53,49
3955,512,426,278,198,96,90,5274,1600,3674
3925,2,1,2,2,0,1,36,8,28
3928,6,4,2,2,5,0,66,19,47
3945,11,9,7,7,2,5,120,41,79
3953,47,44,35,26,17,11,798,180,618
3961,7,6,8,4,2,2,72,29,43
3963,16,10,5,6,1,2,144,40,104
3964,16,15,11,8,4,6,150,60,90
3965,23,13,11,8,2,5,180,62,118
3966,8,8,7,7,3,5,96,38,58
3967,8,8,7,7,3,5,96,38,58
3968,16,13,8,5,4,2,150,48,102
3972,7,9,6,4,1,1,96,28,68
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
3987,234,209,162,110,73,56,2508,844,1664
4021,18,19,11,8,2,3,198,61,137
4022,18,19,11,8,2,3,198,61,137
4023,9,7,5,5,2,3,90,31,59
4025,341,283,263,193,144,31,4722,1255,3467
4033,29,30,14,13,9,3,354,98,256
4040,211,191,123,96,68,44,2472,733,1739
4045,9,9,2,3,2,0,78,25,53
4046,4,6,5,3,5,1,78,24,54
4047,7,8,6,7,4,1,102,33,69
4048,9,7,6,6,2,1,114,31,83
4049,9,7,6,6,2,1,114,31,83
4050,14,9,12,10,6,1,126,52,74
4052,3,2,1,1,1,0,36,8,28
4054,10,7,6,8,6,2,102,39,63
4071,15,11,5,2,1,0,174,34,140
4072,10,7,9,5,3,0,120,34,86
4073,8,9,7,3,4,1,90,32,58
4074,4,4,1,3,2,1,54,15,39
4075,5,5,3,3,0,5,72,21,51
4126,7,8,2,3,1,0,78,21,57
4128,6,6,3,2,0,1,126,18,108
4130,6,5,5,5,2,2,90,25,65
4132,8,9,9,6,4,3,138,39,99
4135,2,3,0,1,1,0,66,7,59
4135,2,3,0,1,1,0,66,7,59
4137,10,11,9,6,7,2,156,45,111
4138,7,6,5,5,5,1,72,29,43
4139,8,10,6,6,5,0,144,35,109
4141,6,5,4,5,3,0,96,23,73
4145,5,4,5,3,0,1,96,18,78
4148,5,3,1,2,0,1,66,12,54
4149,16,16,12,7,5,4,216,60,156
4187,3,3,2,2,1,1,54,12,42
4188,4,6,3,3,3,2,90,21,69
4189,16,9,9,8,4,3,162,49,113
4191,16,8,8,2,1,0,138,35,103
4194,5,3,3,1,0,2,42,14,28
15196,21,17,11,6,6,3,216,64,152
6427,4,3,2,2,0,0,60,11,49
4251,11,10,7,5,1,2,144,36,108
4256,11,8,5,3,1,3,132,31,101
4257,17,14,11,6,6,4,216,58,158
4259,19,17,12,6,2,3,222,59,163
4303,194,123,89,46,41,27,2136,520,1616
4309,8,5,4,2,1,0,78,20,58
4314,11,10,11,5,4,2,180,43,137
4317,7,7,3,3,2,2,72,24,48
4318,7,7,7,2,1,2,150,26,124
4319,9,6,4,1,1,0,138,21,117
4320,9,8,6,4,2,2,102,31,71
4322,15,16,8,4,6,2,150,51,99
4324,11,5,2,1,1,1,96,21,75
4374,3,4,3,3,3,1,42,17,25
4389,11,8,5,3,5,0,114,32,82
4396,9,5,7,6,5,0,78,32,46
4402,6,5,5,3,1,3,72,23,49
4405,3,3,4,2,2,2,60,16,44
4407,5,4,4,2,2,0,60,17,43
4408,3,4,2,3,2,0,60,14,46
4409,2,3,3,4,1,1,54,14,40
4410,7,7,3,2,1,3,66,23,43
4411,4,5,3,1,2,0,60,15,45
4413,1,2,2,3,2,1,48,11,37
4415,5,2,1,1,0,1,66,10,56
0,0,0,0,0,0,0,0,0,0
4418,7,7,6,5,3,2,72,30,42
4419,2,4,0,2,0,0,54,8,46
4434,9,4,2,2,0,3,96,20,76
4435,6,5,5,2,1,2,102,21,81
4485,3,4,2,1,2,1,60,13,47
4472,7,2,2,1,0,1,48,13,35
4473,4,4,3,2,2,0,72,15,57
4474,8,8,5,3,2,1,84,27,57
4479,7,8,7,6,5,4,90,37,53
4507,9,9,5,3,6,3,108,35,73
4510,6,6,2,3,4,1,84,22,62
4511,5,7,3,4,1,3,60,23,37
4512,5,7,4,1,3,1,78,21,57
4513,8,11,7,3,3,4,96,36,60
4514,9,7,5,3,2,2,90,28,62
4515,9,7,5,3,2,2,90,28,62
4540,7,5,6,4,3,2,90,27,63
4546,9,8,3,4,2,5,78,31,47
4547,9,9,10,6,4,3,126,41,85
4549,6,8,6,7,5,0,90,32,58
4550,3,6,4,2,2,0,72,17,55
4552,6,5,2,2,2,1,84,18,66
4638,9,10,4,4,2,3,102,32,70
4586,54,55,39,35,14,12,654,209,445
4611,7,7,4,5,3,2,90,28,62
4615,11,9,8,4,3,1,102,36,66
4618,12,12,8,5,6,1,132,44,88
4621,12,12,10,11,4,4,114,53,61
4639,4,5,1,2,0,2,42,14,28
4640,7,9,8,5,2,0,120,31,89
4642,7,4,3,3,4,2,84,23,61
4643,6,6,5,4,2,2,66,25,41
4644,11,10,9,6,6,1,126,43,83
4684,440,392,279,202,100,85,4680,1498,3182
4647,3,3,1,1,0,1,54,9,45
4671,9,10,11,11,10,3,132,54,78
4675,7,10,8,8,3,5,114,41,73
4676,7,8,8,6,4,4,114,37,77
4890,9,7,4,4,4,0,108,28,80
4774,15,13,9,6,4,2,144,49,95
4744,7,11,6,3,4,1,126,32,94
4746,12,14,12,11,6,3,150,58,92
4747,12,14,12,11,6,3,150,58,92
4748,5,8,6,5,6,2,96,32,64
4749,3,3,2,1,1,3,36,13,23
4771,7,7,5,5,3,1,78,28,50
4773,1,3,2,2,2,1,24,11,13
4806,7,13,9,7,6,2,138,44,94
4814,8,9,8,4,2,5,96,36,60
4815,12,7,4,4,1,0,96,28,68
4818,6,4,4,3,0,0,78,17,61
4845,555,470,298,217,130,119,6306,1789,4517
5602,8,8,7,2,1,2,108,28,80
5611,14,13,12,8,5,6,120,58,62
5858,11,5,6,5,2,1,102,30,72
5859,7,6,2,3,1,1,72,20,52
5887,7,6,7,6,4,2,66,32,34
5891,48,39,23,19,10,6,606,145,461
5893,112,103,76,67,65,15,1638,438,1200
5915,6,5,3,3,2,1,114,20,94
5916,3,3,3,3,2,1,72,15,57
5921,9,8,5,2,0,2,102,26,76
5928,13,11,5,6,1,3,126,39,87
5929,15,14,12,5,2,2,138,50,88
5949,11,10,8,8,6,1,120,44,76
5954,14,10,9,7,2,1,156,43,113
5960,9,8,6,3,2,3,126,31,95
5985,4,2,1,2,1,0,48,10,38
5994,14,12,8,5,2,1,132,42,90
6017,12,8,8,6,1,5,108,40,68
6020,10,9,10,7,5,3,120,44,76
6046,74,51,25,14,7,8,624,179,445
6057,11,11,6,6,7,1,132,42,90
6059,7,7,7,4,2,4,102,31,71
6065,16,13,9,4,4,1,126,47,79
6089,7,4,5,2,0,1,72,19,53
6182,198,155,113,72,39,34,2208,611,1597
6118,2,5,3,3,2,2,54,17,37
6123,1,4,5,4,3,1,90,18,72
6124,10,10,6,6,4,2,138,38,100
6146,8,9,7,6,2,4,126,36,90
6150,5,10,9,1,3,2,114,30,84
6180,10,3,4,1,0,0,84,18,66
6181,5,7,1,2,1,1,72,17,55
6201,199,164,107,59,38,31,2142,598,1544
6212,247,214,151,94,45,39,2958,790,2168
6234,5,2,0,0,1,2,66,10,56
6241,2,2,1,1,0,2,42,8,34
6242,102,106,79,67,32,26,1452,412,1040
6266,5,5,4,3,2,1,78,20,58
6267,7,7,5,2,2,1,78,24,54
6270,0,0,0,0,0,0,12,0,12
6294,7,9,9,5,3,1,114,34,80
6296,6,6,2,3,0,2,84,19,65
6300,9,7,5,4,3,1,102,29,73
6307,6,2,2,0,0,1,78,11,67
6308,10,11,7,5,3,1,150,37,113
6309,18,12,8,3,1,3,168,45,123
6310,12,13,10,7,4,2,162,48,114
6311,12,13,10,7,4,2,162,48,114
6336,9,10,6,4,4,5,126,38,88
6339,11,10,11,8,5,3,108,48,60
6344,8,11,6,7,3,3,138,38,100
6346,9,12,11,5,6,3,132,46,86
6347,9,12,11,5,6,3,132,46,86
6352,6,6,5,2,1,0,90,20,70
6359,8,6,3,4,2,1,84,24,60
6361,12,15,10,5,7,2,156,51,105
6374,9,5,4,3,2,1,90,24,66
6381,12,11,8,6,4,4,156,45,111
6406,10,12,9,7,4,4,132,46,86
6407,6,8,5,3,2,1,96,25,71
6410,10,10,5,6,4,4,132,39,93
6411,14,14,7,3,0,2,150,40,110
6415,10,8,6,3,1,3,120,31,89
6417,14,13,13,8,11,0,162,59,103
6419,4,6,3,4,3,1,78,21,57
6442,251,195,133,90,44,47,2742,760,1982
6449,2,3,1,2,0,1,30,9,21
6472,21,19,8,8,7,0,240,63,177
6493,4,5,4,4,3,0,60,20,40
6495,13,15,17,15,9,3,144,72,72
6497,2,3,2,2,2,0,42,11,31
6498,16,16,12,10,4,1,168,59,109
6500,14,13,7,3,4,4,138,45,93
6501,13,12,8,4,3,3,132,43,89
6502,11,8,8,3,4,1,120,35,85
6517,4,5,3,1,0,0,54,13,41
6539,7,5,4,3,2,2,96,23,73
6540,6,7,4,2,1,3,96,23,73
6541,15,13,12,9,7,3,156,59,97
6542,15,13,12,9,7,3,156,59,97
6543,15,13,12,9,7,3,156,59,97
6546,3,3,4,3,1,1,54,15,39
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
6613,14,10,12,9,8,2,156,55,101
6614,8,10,5,4,4,2,108,33,75
6615,8,10,5,4,4,2,108,33,75
6616,7,7,5,6,3,2,96,30,66
6618,4,3,2,2,2,1,78,14,64
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
6649,21,21,14,11,11,3,198,81,117
6656,5,7,5,3,0,2,72,22,50
6682,18,17,12,5,4,4,144,60,84
6683,1,1,1,1,1,1,12,6,6
0,0,0,0,0,0,0,0,0,0
6699,470,405,303,219,119,91,5502,1607,3895
6703,8,6,6,6,3,0,84,29,55
6705,10,12,6,7,3,2,126,40,86
6708,15,11,8,7,2,3,168,46,122
6711,7,5,4,2,2,2,84,22,62
6715,13,6,3,2,3,2,138,29,109
6721,6,5,7,4,3,4,114,29,85
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
6801,13,14,10,6,3,2,150,48,102
6806,16,14,7,5,3,2,168,47,121
6825,103,96,69,50,39,15,1320,372,948
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
8550,12,13,10,6,8,3,138,52,86
8551,12,13,10,6,8,3,138,52,86
0,0,0,0,0,0,0,0,0,0
6856,121,90,52,33,25,21,1272,342,930
6863,11,8,8,3,3,1,132,34,98
6864,10,9,4,3,3,1,114,30,84
6865,16,14,9,3,4,4,138,50,88
0,0,0,0,0,0,0,0,0,0
6894,9,7,8,6,5,2,102,37,65
6895,10,8,4,2,2,0,114,26,88
6896,5,3,5,3,2,1,42,19,23
0,0,0,0,0,0,0,0,0,0
6904,99,101,83,75,42,22,1422,422,1000
0,0,0,0,0,0,0,0,0,0
6919,12,11,11,7,4,1,156,46,110
6921,618,493,348,237,144,108,6780,1948,4832
6924,10,11,7,6,5,2,126,41,85
6927,4,6,7,3,0,2,96,22,74
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
6961,5,5,5,4,2,1,66,22,44
0,0,0,0,0,0,0,0,0,0
6974,7,6,5,6,1,2,90,27,63
6975,5,4,2,1,2,0,72,14,58
6976,13,13,5,5,3,1,114,40,74
6978,6,3,4,4,2,1,54,20,34
6980,8,9,8,2,2,0,108,29,79
6981,10,10,7,6,5,1,114,39,75
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
7023,331,300,226,137,107,61,4422,1162,3260
7026,8,8,5,2,3,1,108,27,81
7027,168,132,104,72,48,18,1818,542,1276
7050,10,8,6,3,3,2,108,32,76
7054,2,1,2,3,0,1,36,9,27
7055,15,8,6,6,3,5,132,43,89
7056,5,3,2,1,2,1,60,14,46
7058,7,7,3,2,1,2,60,22,38
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
7088,4,3,2,1,0,0,36,10,26
0,0,0,0,0,0,0,0,0,0
7120,295,262,156,114,72,44,3546,943,2603
7123,12,15,6,4,4,2,114,43,71
7124,3,4,0,1,0,1,48,9,39
7139,0,0,1,0,0,0,150,1,149
7143,16,16,6,7,2,4,162,51,111
7144,10,6,4,4,1,3,72,28,44
7147,11,19,13,6,5,4,156,58,98
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
7182,88,74,49,31,16,13,1038,271,767
7191,10,11,5,5,5,4,102,40,62
7198,8,8,4,5,2,1,66,28,38
7238,508,408,303,196,153,94,5484,1662,3822
7240,7,5,2,1,1,0,60,16,44
7246,7,6,2,4,0,1,72,20,52
7247,5,6,3,3,2,2,78,21,57
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
7373,6,9,7,6,4,5,96,37,59
7377,9,7,7,4,0,4,78,31,47
7382,10,10,6,3,1,2,126,32,94
7383,18,17,13,11,6,1,156,66,90
7384,18,17,13,11,6,1,156,66,90
7387,5,6,5,4,2,1,60,23,37
7390,13,8,7,5,3,4,150,40,110
7391,4,3,2,2,3,2,54,16,38
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
8419,6,5,7,3,3,2,66,26,40
0,0,0,0,0,0,0,0,0,0
7438,9,10,10,7,4,3,132,43,89
7454,16,14,15,10,6,1,144,62,82
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
7498,5,5,5,2,2,1,66,20,46
7501,1,3,0,1,0,0,30,5,25
7506,11,10,4,2,2,0,144,29,115
7508,7,6,5,0,0,3,90,21,69
7511,8,7,5,4,3,1,84,28,56
7512,5,5,5,3,3,1,90,22,68
7517,2,2,1,1,2,1,24,9,15
7519,10,9,7,4,2,3,120,35,85
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
7563,209,159,150,136,96,33,2712,783,1929
7568,9,10,9,7,8,1,132,44,88
7569,4,3,1,2,1,0,66,11,55
7575,7,7,5,2,1,0,90,22,68
7578,4,5,1,1,1,0,60,12,48
7579,7,8,5,2,3,1,114,26,88
7580,5,4,1,2,1,0,36,13,23
7586,4,4,0,1,0,0,42,9,33
7588,6,6,7,5,3,0,66,27,39
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
8401,274,237,163,109,53,32,2982,868,2114
7630,5,2,1,1,0,1,48,10,38
7631,91,78,49,38,31,19,1314,306,1008
7652,2,3,4,3,1,1,42,14,28
7654,3,4,2,0,1,3,42,13,29
7655,9,8,9,6,3,4,126,39,87
7656,14,10,7,4,3,4,138,42,96
7657,9,9,6,5,3,1,96,33,63
7668,7,7,7,3,3,1,138,28,110
7671,9,10,5,3,1,4,114,32,82
7673,7,9,4,2,3,1,90,26,64
0,0,0,0,0,0,0,0,0,0
7683,6,6,5,4,3,1,72,25,47
7684,4,7,3,1,1,2,66,18,48
7703,10,12,8,5,5,3,114,43,71
7709,0,1,1,1,0,1,18,4,14
7710,433,319,233,158,110,68,5304,1321,3983
7717,11,5,5,3,1,2,138,27,111
7719,4,4,3,2,2,1,42,16,26
7721,694,626,424,322,279,106,8064,2451,5613
7732,16,14,12,8,3,4,150,57,93
7734,10,12,7,4,4,3,108,40,68
7749,5,4,3,2,0,1,60,15,45
7750,59,57,42,34,23,13,804,228,576
7760,11,9,5,5,6,2,102,38,64
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
7860,2,4,3,3,3,1,48,16,32
7861,134,117,88,48,33,20,1530,440,1090
7864,4,4,4,0,1,0,72,13,59
7870,12,9,9,6,4,3,156,43,113
7873,253,229,184,153,82,36,3888,937,2951
7878,5,6,3,6,1,1,90,22,68
7900,6,6,4,4,1,1,78,22,56
7902,8,4,6,3,2,2,114,25,89
7903,15,11,7,5,5,4,156,47,109
7905,209,155,113,76,39,33,2514,625,1889
7911,9,10,9,6,4,4,120,42,78
7912,10,7,4,3,0,2,90,26,64
7915,3,4,4,3,2,2,90,18,72
7916,11,7,9,5,2,1,126,35,91
7917,12,10,5,7,3,3,132,40,92
7919,9,9,5,3,3,2,114,31,83
7938,9,8,8,3,3,0,114,31,83
7939,3,5,2,1,2,0,78,13,65
7940,10,6,7,5,2,2,114,32,82
7943,1,2,1,0,0,0,18,4,14
7945,2,3,1,1,0,1,24,8,16
7946,3,2,1,1,1,1,24,9,15
7948,4,5,4,2,0,2,54,17,37
7949,1,1,1,1,2,1,24,7,17
7953,255,240,207,161,103,54,3264,1020,2244
7975,5,4,3,4,3,3,84,22,62
7983,3,3,1,2,1,2,60,12,48
7987,79,89,53,38,28,21,912,308,604
7989,16,15,8,9,6,3,180,57,123
7991,10,6,7,6,0,4,108,33,75
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
8091,384,297,184,137,80,59,4614,1141,3473
8093,16,13,9,7,6,3,126,54,72
8095,14,11,7,5,5,2,144,44,100
8096,11,12,4,4,2,1,126,34,92
8097,9,7,6,6,2,1,96,31,65
8098,2,3,3,1,1,0,30,10,20
8099,4,4,2,2,0,1,60,13,47
8102,13,13,11,7,4,5,120,53,67
8103,13,13,11,7,4,5,120,53,67
8104,13,16,9,6,5,3,126,52,74
8105,3,6,4,5,3,5,48,26,22
8109,9,9,7,6,4,0,102,35,67
8112,5,2,2,1,0,2,72,12,60
8113,9,7,6,6,4,4,114,36,78
8114,6,6,6,7,3,2,78,30,48
8116,10,10,9,8,4,2,150,43,107
8122,8,8,7,5,4,2,132,34,98
8128,4,8,4,3,1,1,78,21,57
8165,5,4,3,4,2,1,60,19,41
8185,13,14,11,10,6,8,120,62,58
8186,6,5,3,2,1,0,48,17,31
8187,19,12,7,9,6,2,168,55,113
8189,16,16,17,14,10,3,228,76,152
8191,18,22,14,10,3,4,186,71,115
8194,10,7,7,6,2,2,126,34,92
8195,14,15,9,5,5,3,168,51,117
8198,4,4,3,0,0,0,42,11,31
0,0,0,0,0,0,0,0,0,0
8212,6,4,3,3,2,0,54,18,36
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
8251,71,64,47,32,23,13,936,250,686
8253,12,12,11,7,6,3,168,51,117
8262,4,4,2,1,1,1,42,13,29
8264,5,7,5,4,2,0,96,23,73
8269,4,3,3,3,1,0,60,14,46
8282,2,2,2,1,1,0,24,8,16
8287,9,11,8,5,2,2,126,37,89
8288,5,7,2,2,1,3,72,20,52
8296,6,7,6,3,2,1,66,25,41
8298,13,12,9,7,6,2,144,49,95
8301,13,11,6,7,1,7,150,45,105
8303,18,18,14,6,6,5,144,67,77
8305,2,3,0,1,0,1,48,7,41
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
8316,11,8,7,6,4,1,132,37,95
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
8331,10,6,3,2,3,0,102,24,78
8334,9,9,7,4,4,1,90,34,56
8335,107,100,77,70,35,26,1512,415,1097
8337,6,8,7,6,2,3,102,32,70
8339,409,298,201,133,86,53,4248,1180,3068
8342,18,12,11,7,2,2,162,52,110
8343,18,12,11,7,2,2,162,52,110
8348,7,6,4,2,1,0,78,20,58
8352,13,12,7,6,5,4,132,47,85
8353,4,2,1,1,0,0,54,8,46
8354,8,5,3,2,1,2,90,21,69
8356,9,10,5,4,1,1,132,30,102
8357,6,3,2,2,2,1,72,16,56
8360,6,6,5,5,4,2,90,28,62
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
8405,17,15,9,4,3,1,216,49,167
8407,7,6,2,2,0,1,60,18,42
8410,13,11,6,3,4,3,126,40,86
8413,18,13,9,8,6,2,180,56,124
8414,2,4,2,2,1,0,78,11,67
8420,7,6,3,3,2,0,108,21,87
8421,6,4,3,2,2,0,78,17,61
8447,9,7,6,6,5,2,102,35,67
8452,499,399,344,217,105,74,6756,1638,5118
8454,3,4,2,1,0,0,48,10,38
8455,4,2,2,1,0,0,48,9,39
8474,2,2,2,2,0,1,24,9,15
8478,8,7,7,6,1,0,102,29,73
8479,279,235,172,113,80,48,3294,927,2367
8482,7,6,4,2,1,1,72,21,51
8483,14,13,10,5,3,3,114,48,66
8487,10,9,6,3,4,4,144,36,108
8488,9,9,11,6,3,2,102,40,62
8489,7,6,4,2,4,3,84,26,58
8491,7,8,3,4,3,3,102,28,74
8492,8,7,6,4,1,2,108,28,80
8493,13,11,12,11,5,3,138,55,83
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
8518,5,4,2,1,0,0,54,12,42
8525,13,9,7,7,7,0,132,43,89
8526,3,3,2,2,1,1,54,12,42
8527,9,8,7,3,4,3,138,34,104
8530,3,3,3,2,2,0,66,13,53
8537,9,8,5,6,4,1,108,33,75
8538,8,10,4,3,3,1,120,29,91
8543,7,7,4,1,0,3,60,22,38
8553,13,9,7,4,2,2,108,37,71
8557,2,1,1,1,1,0,36,6,30
8574,471,421,335,300,199,71,6390,1797,4593
8583,3,2,2,1,1,0,30,9,21
8586,3,4,2,0,1,0,48,10,38
8587,8,5,5,4,1,2,66,25,41
8588,2,2,2,3,1,2,24,12,12
8589,4,3,2,3,1,2,42,15,27
8595,9,7,4,3,2,2,96,27,69
8597,8,7,7,5,4,2,90,33,57
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
8629,4,3,2,2,2,0,78,13,65
8630,7,5,5,6,4,1,84,28,56
8634,9,8,6,3,3,1,102,30,72
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
8648,104,94,69,45,37,20,1368,369,999
8652,5,4,2,1,2,1,72,15,57
8655,13,13,7,6,4,2,138,45,93
8660,1,1,1,1,0,0,18,4,14
8664,304,263,243,176,115,45,3924,1146,2778
8666,14,9,8,5,2,0,114,38,76
8667,6,5,6,4,3,1,72,25,47
8668,14,8,6,4,3,3,138,38,100
8673,14,14,10,7,4,1,132,50,82
8675,4,4,3,3,0,1,96,15,81
8693,5,5,6,5,1,1,66,23,43
8709,2,2,0,0,0,0,42,4,38
8711,9,9,6,3,3,2,138,32,106
8712,9,10,8,7,2,1,144,37,107
8713,3,4,3,2,1,2,36,15,21
0,0,0,0,0,0,0,0,0,0
8719,16,10,8,5,3,2,132,44,88
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
8793,10,8,6,5,3,2,90,34,56
8796,17,17,14,13,9,2,168,72,96
8799,226,204,143,112,64,39,2718,788,1930
8802,13,12,8,5,0,4,114,42,72
8806,3,4,2,3,1,1,54,14,40
8807,14,10,5,3,1,3,126,36,90
8825,5,3,4,3,0,2,72,17,55
8826,259,255,199,136,82,56,2976,987,1989
8830,9,11,8,11,6,7,114,52,62
8831,9,11,8,11,6,7,114,52,62
8834,7,7,6,6,3,3,78,32,46
8853,87,66,40,37,29,15,876,274,602
8881,20,16,13,8,5,5,168,67,101
8885,14,9,8,8,5,0,150,44,106
8886,10,8,4,5,3,1,96,31,65
8888,7,4,5,2,0,3,132,21,111
8889,252,214,148,113,73,33,3138,833,2305
8895,13,10,5,2,2,2,132,34,98
8898,9,7,9,5,4,2,90,36,54
8903,818,587,478,304,174,107,9558,2468,7090
8911,14,15,7,6,4,1,138,47,91
8915,11,7,4,3,1,0,108,26,82
8920,159,141,82,65,41,28,2040,516,1524
8924,7,6,4,0,2,1,78,20,58
8925,9,6,4,4,3,1,72,27,45
8934,194,152,95,65,46,22,1986,574,1412
8940,6,11,8,6,4,2,78,37,41
8941,6,11,8,6,4,2,78,37,41
8943,9,9,3,2,1,0,84,24,60
8944,1,0,1,1,0,0,42,3,39
8946,3,3,2,3,2,2,24,15,9
8947,13,5,5,3,2,1,126,29,97
8953,181,164,130,93,53,32,2064,653,1411
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
9063,7,7,7,6,4,2,90,33,57
9064,5,6,6,3,3,1,90,24,66
