postId,l1,l2,l3,l4,l5,l6,processed,found,missed
4947,10,2,1,0,0,0,78,13,65
8215,21,3,4,0,0,0,156,28,128
0,0,0,0,0,0,0,0,0,0
11797,8,1,0,0,0,0,78,9,69
0,0,0,0,0,0,0,0,0,0
431,218,29,26,3,8,3,1986,287,1699
440,202,25,8,4,1,1,2124,241,1883
21,743,82,65,36,7,13,6714,946,5768
27,554,76,60,33,10,8,5328,741,4587
30,408,45,42,13,9,4,3708,521,3187
35,84,6,2,3,0,4,1074,99,975
37,136,26,14,14,6,7,1842,203,1639
3548,297,35,21,1,5,5,2928,364,2564
39,552,39,32,8,7,0,5004,638,4366
42,687,74,50,16,4,3,5928,834,5094
44,269,42,24,11,6,4,2940,356,2584
48,223,29,22,8,0,1,2370,283,2087
52,334,43,21,9,2,5,3306,414,2892
3647,198,20,12,4,1,1,2316,236,2080
250,195,25,7,3,3,1,2070,234,1836
59,483,74,42,17,4,11,4860,631,4229
5103,69,15,6,5,2,2,738,99,639
3591,201,23,22,5,2,4,2322,257,2065
63,622,45,40,23,3,3,5256,736,4520
65,100,4,3,0,0,0,1032,107,925
76,566,82,64,8,15,1,5076,736,4340
605,302,26,24,8,6,0,2538,366,2172
4779,17,2,3,0,0,0,144,22,122
650,273,53,37,30,5,6,3264,404,2860
4966,462,60,64,27,8,3,4746,624,4122
5427,6,3,2,0,0,0,54,11,43
382,434,38,23,9,5,1,4020,510,3510
243,0,0,1,0,0,0,42,1,41
8548,201,23,20,4,0,1,1986,249,1737
393,294,31,17,7,5,0,2826,354,2472
421,184,26,19,3,3,3,1866,238,1628
0,0,0,0,0,0,0,0,0,0
341,5,2,1,0,0,1,90,9,81
5367,249,38,13,4,14,4,2310,322,1988
359,191,24,13,0,4,2,1938,234,1704
3603,294,52,20,2,6,0,2784,374,2410
364,12,2,1,0,0,0,114,15,99
399,13,3,0,0,0,0,186,16,170
506,116,8,8,1,1,2,1362,136,1226
511,785,92,77,10,13,2,6804,979,5825
5992,377,36,25,6,3,0,3270,447,2823
3544,694,87,64,20,10,3,7062,878,6184
4558,19,2,1,0,0,0,138,22,116
1270,643,61,50,9,2,4,5952,769,5183
827,90,13,5,8,0,1,786,117,669
5340,7,2,2,0,0,0,84,11,73
748,86,8,9,1,0,0,1056,104,952
904,157,29,18,6,4,4,1572,218,1354
4445,270,35,16,3,1,5,2742,330,2412
787,1290,122,82,60,18,4,11448,1576,9872
4819,257,27,19,7,0,2,2364,312,2052
4887,18,2,0,0,0,0,132,20,112
802,13,0,0,0,0,0,90,13,77
812,94,8,5,3,0,1,936,111,825
848,290,55,45,16,14,3,3042,423,2619
4780,17,1,0,0,0,0,138,18,120
866,9,2,0,2,0,0,90,13,77
890,286,44,33,10,9,4,2832,386,2446
3459,286,53,36,9,3,7,2982,394,2588
911,5,1,0,0,1,0,54,7,47
1031,420,33,29,18,1,1,3366,502,2864
5031,90,11,12,4,1,2,1074,120,954
1064,89,14,13,7,0,3,1206,126,1080
1085,322,35,17,13,2,0,3204,389,2815
955,270,36,30,8,0,2,3024,346,2678
4919,634,118,57,24,8,8,6432,849,5583
977,76,12,5,1,4,2,1068,100,968
1037,4,0,0,0,0,0,36,4,32
1043,453,42,27,8,2,1,4494,533,3961
1049,22,1,2,2,1,0,174,28,146
1275,987,135,70,21,8,4,8634,1225,7409
1096,0,0,0,0,0,0,0,0,0
4809,9,3,2,2,0,0,102,16,86
1104,9,3,2,2,0,0,102,16,86
4811,1167,84,55,40,8,13,10386,1367,9019
5226,17,1,1,1,0,0,114,20,94
5218,13,1,1,0,1,0,120,16,104
5213,473,54,33,21,7,3,4680,591,4089
1178,419,34,15,3,0,0,3756,471,3285
1242,12,0,2,0,0,0,132,14,118
5252,253,17,19,4,2,2,2460,297,2163
1281,23,4,1,1,1,0,192,30,162
1286,19,1,1,0,0,1,168,22,146
1290,9,2,1,0,0,0,66,12,54
1294,225,38,21,16,5,6,2394,311,2083
1302,3,0,1,0,0,0,42,4,38
1329,106,13,7,4,1,0,1128,131,997
1350,170,23,9,8,3,5,1890,218,1672
1363,14,0,1,0,0,0,138,15,123
1382,304,30,25,9,8,1,2820,377,2443
1519,100,25,17,3,2,2,1236,149,1087
1433,170,34,16,7,1,1,1722,229,1493
7179,0,0,0,0,0,0,264,0,264
1594,186,18,11,3,1,1,1806,220,1586
4799,173,16,13,5,2,1,1482,210,1272
5284,12,0,0,0,0,0,114,12,102
5279,7,0,0,0,1,0,90,8,82
5270,691,81,60,16,11,3,7236,862,6374
1559,0,0,0,0,0,0,0,0,0
4768,96,9,9,3,1,2,954,120,834
1575,11,1,0,0,1,0,108,13,95
1586,415,31,25,3,8,0,4362,482,3880
1613,82,11,11,1,1,1,876,107,769
1620,6,0,0,0,0,0,72,6,66
1624,145,29,21,4,1,1,1554,201,1353
1634,164,19,11,4,1,0,1740,199,1541
1643,3,0,0,0,0,0,36,3,33
1753,20,3,3,0,1,0,186,27,159
4954,17,3,2,1,0,0,180,23,157
1692,50,8,7,5,0,1,558,71,487
5128,413,36,27,5,9,1,3996,491,3505
5141,278,27,18,3,2,0,2454,328,2126
1717,237,24,15,5,0,1,2448,282,2166
1725,16,2,1,1,0,0,144,20,124
1728,6,0,0,0,0,0,60,6,54
4487,906,70,64,31,15,6,8604,1092,7512
2778,76,11,4,9,1,0,948,101,847
1756,9,1,0,0,0,0,96,10,86
1885,650,65,31,8,22,0,5778,776,5002
5144,319,51,27,5,3,2,2970,407,2563
5146,8,2,1,0,0,0,84,11,73
5147,66,12,9,0,0,0,546,87,459
5149,224,18,10,2,4,1,2250,259,1991
5152,6,0,0,0,0,0,54,6,48
3740,294,39,29,3,6,1,2772,372,2400
3815,632,36,34,10,4,4,5934,720,5214
3742,349,67,43,20,7,13,3672,499,3173
3744,792,88,71,23,5,4,8214,983,7231
4752,318,41,24,11,5,0,3258,399,2859
3809,1052,109,57,38,13,7,10152,1276,8876
3738,458,38,31,10,4,5,4308,546,3762
1816,6,0,0,0,0,0,54,6,48
1819,8,0,0,0,0,0,60,8,52
3793,193,32,17,19,1,6,2016,268,1748
3772,11,2,1,0,0,0,144,14,130
3746,616,66,43,15,5,4,5934,749,5185
1822,5,0,0,0,0,0,72,5,67
1915,9,0,0,0,0,0,78,9,69
0,0,0,0,0,0,0,0,0,0
5094,320,37,29,6,5,0,2988,397,2591
5096,6,1,2,0,0,0,78,9,69
5097,204,24,18,6,4,0,1878,256,1622
5099,10,1,2,0,1,0,84,14,70
5105,245,26,21,6,2,1,2226,301,1925
1845,116,24,16,7,2,5,1536,170,1366
1856,5,1,0,0,0,0,60,6,54
5107,632,53,34,24,3,0,6006,746,5260
5046,399,47,25,17,7,1,3738,496,3242
1890,14,1,1,1,0,0,102,17,85
1894,14,3,2,0,0,0,114,19,95
1907,10,2,2,0,1,0,96,15,81
4795,6,2,1,0,1,0,90,10,80
1919,331,22,16,5,2,0,3090,376,2714
2416,15,0,1,1,1,0,114,18,96
1934,8,3,1,0,0,0,90,12,78
1938,5,0,0,0,0,0,42,5,37
4902,9,0,0,0,0,0,72,9,63
4908,14,2,3,0,0,0,132,19,113
4909,14,3,2,0,0,0,108,19,89
2419,14,2,1,0,1,1,144,19,125
5039,8,5,2,0,0,0,90,15,75
5030,3,2,1,1,0,0,66,7,59
5033,5,1,1,0,0,0,54,7,47
5035,11,1,0,0,0,0,132,12,120
5002,27,5,3,0,0,0,210,35,175
4911,8,0,0,0,0,0,84,8,76
1968,230,25,20,3,5,4,2400,287,2113
4996,1053,101,61,19,13,2,10140,1249,8891
0,0,0,0,0,0,0,0,0,0
4686,337,50,39,16,7,7,3540,456,3084
2100,7,3,4,1,0,0,96,15,81
1982,7,2,1,0,0,0,72,10,62
2120,9,0,0,0,1,1,102,11,91
4922,7,1,1,0,0,0,66,9,57
4924,11,0,0,1,0,1,90,13,77
4979,6,1,0,0,0,0,66,7,59
4927,327,48,38,19,12,2,3336,446,2890
4754,10,2,2,0,0,1,132,15,117
4944,5,0,0,0,0,0,54,5,49
4893,13,3,1,0,0,0,108,17,91
4899,25,0,0,1,0,0,180,26,154
4900,10,0,0,0,1,0,96,11,85
4897,19,1,1,0,0,0,150,21,129
2217,205,19,16,3,3,0,2280,246,2034
2103,6,2,2,0,0,0,78,10,68
4945,4,0,1,0,0,0,60,5,55
2107,694,115,67,11,32,9,6888,928,5960
3788,178,26,25,5,8,2,1722,244,1478
3755,256,19,13,8,0,6,2910,302,2608
2137,306,31,26,7,4,0,2898,374,2524
3587,534,47,36,21,5,1,4554,644,3910
4976,106,18,11,1,0,6,1218,142,1076
5079,162,25,21,5,0,3,1494,216,1278
2157,304,40,27,4,1,4,2904,380,2524
2161,6,2,0,0,0,0,60,8,52
2237,1,0,0,0,1,0,30,2,28
2241,8,0,1,0,0,0,72,9,63
2249,3,1,0,0,0,0,36,4,32
2298,435,73,41,2,1,6,3714,558,3156
3002,127,16,17,6,3,8,1482,177,1305
2985,5,0,0,0,0,0,48,5,43
2987,5,4,2,0,0,0,72,11,61
2991,4,1,1,0,0,0,54,6,48
2956,325,39,26,12,3,1,3180,406,2774
2961,7,2,1,1,0,0,72,11,61
2963,20,1,0,0,0,0,150,21,129
2971,14,0,0,0,0,0,126,14,112
2980,681,87,49,12,4,5,6840,838,6002
2342,1098,124,91,54,29,21,11214,1417,9797
3582,218,32,23,9,6,0,2160,288,1872
0,0,0,0,0,0,0,0,0,0
3594,359,46,30,14,6,7,3564,462,3102
3567,492,38,38,36,3,2,4722,609,4113
2429,10,0,2,0,0,0,90,12,78
4078,166,29,8,6,2,0,1758,211,1547
3080,136,14,10,4,1,1,1206,166,1040
2439,15,2,2,0,0,0,126,19,107
5323,425,28,21,7,4,0,4140,485,3655
3094,16,2,1,0,1,0,156,20,136
3076,11,0,0,0,0,0,90,11,79
5037,277,52,29,4,1,8,2604,371,2233
2467,359,39,25,12,5,1,3252,441,2811
2473,12,4,2,0,1,0,132,19,113
4000,16,2,1,0,0,0,144,19,125
2475,20,4,3,0,0,0,174,27,147
2482,24,4,3,0,1,0,240,32,208
2495,432,39,34,17,5,5,3984,532,3452
2499,8,1,1,0,1,0,90,11,79
4001,6,0,0,0,0,0,60,6,54
2501,15,1,1,0,1,0,120,18,102
2512,9,0,2,0,1,0,90,12,78
2524,275,38,27,17,4,5,2928,366,2562
8697,124,13,13,2,0,1,1128,153,975
2775,25,3,2,0,0,0,270,30,240
3422,482,48,25,11,5,2,4494,573,3921
2617,1115,128,91,30,38,10,11046,1412,9634
2642,230,21,17,6,4,2,2142,280,1862
3270,32,3,5,0,1,3,384,44,340
3614,700,80,46,21,18,9,8040,874,7166
2649,12,1,1,0,0,1,120,15,105
5320,540,68,40,15,1,0,5406,664,4742
3597,5,1,0,0,0,0,42,6,36
3601,84,9,5,1,1,0,1212,100,1112
3598,8,2,2,0,1,0,72,13,59
2667,11,0,1,1,0,0,108,13,95
4017,219,15,9,4,1,0,1926,248,1678
2690,941,127,93,27,8,7,10074,1203,8871
2938,326,63,40,24,12,14,3600,479,3121
2706,12,3,2,0,0,0,96,17,79
2716,10,2,1,0,0,0,102,13,89
2720,10,0,1,1,0,0,84,12,72
4060,270,30,23,6,4,1,2892,334,2558
3606,245,37,24,7,6,5,2592,324,2268
2784,470,51,32,10,7,4,4548,574,3974
0,0,0,0,0,0,0,0,0,0
3031,293,32,22,7,0,7,2748,361,2387
3041,18,0,0,0,0,0,144,18,126
3043,10,0,0,0,0,0,72,10,62
3453,228,17,7,5,2,1,2106,260,1846
3203,446,61,45,19,11,8,4188,590,3598
3230,126,11,10,5,1,0,1296,153,1143
3475,599,57,31,13,4,11,5868,715,5153
3497,188,9,5,6,0,0,1776,208,1568
4925,556,67,41,6,1,1,4752,672,4080
3410,182,38,20,17,2,9,2142,268,1874
3451,204,28,15,6,3,0,1980,256,1724
3466,213,28,18,10,5,1,2346,275,2071
3444,215,20,9,1,2,3,2310,250,2060
3446,551,61,37,16,11,9,5478,685,4793
3489,244,45,34,7,4,8,2622,342,2280
3555,306,22,23,2,7,0,3036,360,2676
3455,10,2,2,0,1,0,96,15,81
3456,14,0,0,1,0,0,108,15,93
3462,13,1,1,0,1,0,126,16,110
3464,215,19,15,5,0,2,2100,256,1844
3472,8,2,2,0,0,0,90,12,78
3640,228,15,15,15,2,1,2592,276,2316
3619,433,50,35,27,4,6,4188,555,3633
3599,52,5,6,1,1,1,768,66,702
3483,828,80,68,19,22,7,7656,1024,6632
3487,276,26,14,3,1,0,2388,320,2068
3520,188,20,13,2,0,0,1794,223,1571
3495,260,30,28,7,5,1,2484,331,2153
3529,161,34,19,3,5,6,1962,228,1734
3621,297,38,27,5,1,4,3264,372,2892
3501,17,2,1,0,0,0,114,20,94
3504,11,0,1,0,0,1,120,13,107
3510,8,1,2,0,1,0,126,12,114
3513,7,1,1,1,0,0,84,10,74
3516,2050,215,138,55,16,10,18552,2484,16068
3518,444,48,43,11,2,23,4236,571,3665
3523,393,42,42,14,6,5,4116,502,3614
3525,373,54,44,18,5,8,3708,502,3206
3527,288,32,19,7,9,5,2874,360,2514
3532,148,17,14,1,0,1,1542,181,1361
3537,934,95,61,8,11,5,9636,1114,8522
3546,106,7,6,0,1,0,1080,120,960
3623,476,63,42,12,8,4,4980,605,4375
3638,227,22,14,2,3,0,2064,268,1796
3645,207,43,24,12,2,6,2490,294,2196
3651,281,44,24,9,0,1,3270,359,2911
3672,146,5,5,2,1,1,1560,160,1400
3659,418,55,41,21,4,3,3846,542,3304
3663,127,21,10,2,2,0,1542,162,1380
3666,229,7,3,3,1,1,2418,244,2174
3679,665,95,62,22,13,16,6510,873,5637
3670,261,16,10,4,0,0,2646,291,2355
3688,112,13,10,4,4,1,1464,144,1320
3675,1440,175,120,51,15,5,12966,1806,11160
3677,49,4,3,1,1,0,654,58,596
3683,198,41,22,4,3,0,2214,268,1946
3690,10,0,0,0,0,0,132,10,122
3692,10,0,0,0,0,0,132,10,122
3697,144,10,16,1,2,1,1380,174,1206
3700,701,92,62,37,30,10,7188,932,6256
3705,4,0,1,0,0,0,54,5,49
3706,11,1,2,1,0,0,114,15,99
3709,234,47,34,8,0,2,2466,325,2141
3722,85,6,5,1,1,0,906,98,808
3724,196,22,14,6,0,4,1818,242,1576
3726,455,59,39,10,7,7,4956,577,4379
3729,567,53,32,9,5,5,5298,671,4627
3818,131,11,3,1,9,3,1326,158,1168
3848,125,9,7,0,2,1,1284,144,1140
3822,675,77,84,15,3,8,7386,862,6524
3824,120,3,2,4,0,0,1326,129,1197
3899,36,6,2,0,0,0,378,44,334
3859,596,76,38,16,8,2,5538,736,4802
3836,109,10,6,0,3,0,1116,128,988
3902,484,64,31,13,13,4,4974,609,4365
0,0,0,0,0,0,0,0,0,0
3842,731,39,33,7,14,1,6180,825,5355
3846,295,37,12,3,2,6,2598,355,2243
3878,308,42,25,3,5,2,2634,385,2249
3855,145,20,12,7,1,0,1434,185,1249
3863,1099,101,75,4,4,5,10446,1288,9158
6861,494,59,35,12,3,6,4752,609,4143
4005,97,5,4,0,0,0,996,106,890
3897,146,17,11,2,2,1,1590,179,1411
3910,87,9,0,9,0,0,1224,105,1119
0,0,0,0,0,0,0,0,0,0
3892,286,52,34,9,9,10,3336,400,2936
3894,436,53,38,13,10,0,3918,550,3368
3906,373,37,22,1,1,0,4248,434,3814
3908,173,19,13,2,8,2,1866,217,1649
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
3926,11,2,2,0,0,0,108,15,93
3927,13,2,1,1,0,0,126,17,109
3929,99,1,4,0,3,0,1110,107,1003
3931,557,82,67,26,9,4,5700,745,4955
3933,271,33,18,2,2,1,2448,327,2121
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
3958,365,29,29,3,1,1,3696,428,3268
3944,6,2,3,1,1,0,78,13,65
3947,14,1,1,0,0,0,156,16,140
3962,8,1,3,0,0,0,90,12,78
3969,16,1,1,0,0,0,150,18,132
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
3980,161,12,10,3,4,1,1668,191,1477
3982,153,14,8,5,2,2,1596,184,1412
4043,14,0,1,1,0,0,132,16,116
4015,37,4,1,0,1,0,342,43,299
4012,26,4,3,2,0,1,228,36,192
4009,22,4,3,0,0,0,174,29,145
4010,21,4,3,0,0,0,192,28,164
4011,26,4,3,2,0,1,228,36,192
3995,745,84,72,13,5,4,7140,923,6217
4024,21,4,3,0,0,0,156,28,128
4064,581,47,31,21,0,1,5220,681,4539
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
4036,251,36,13,7,1,1,2832,309,2523
4044,19,1,2,0,0,0,144,22,122
4051,14,0,0,0,0,0,132,14,118
4053,12,2,1,0,0,0,102,15,87
4056,542,73,51,16,9,6,5940,697,5243
4058,625,60,37,16,10,3,6630,751,5879
4067,230,24,18,5,11,5,2508,293,2215
4069,363,37,21,11,6,6,3648,444,3204
6413,261,37,26,19,4,3,3252,350,2902
4184,519,40,38,12,5,4,4758,618,4140
4098,286,29,20,18,5,5,3108,363,2745
4100,319,58,22,3,6,2,3498,410,3088
4103,732,89,62,17,4,7,8004,911,7093
4124,12,1,0,0,0,0,102,13,89
4125,23,5,4,1,0,0,180,33,147
4129,14,1,0,0,0,0,174,15,159
4131,10,0,0,0,0,0,96,10,86
4133,13,1,1,0,0,0,138,15,123
4134,6,0,0,0,0,0,78,6,72
4136,13,0,1,0,0,0,114,14,100
4147,19,3,2,0,1,0,192,25,167
4151,168,18,15,5,1,0,1638,207,1431
4271,44,5,1,2,1,0,384,53,331
0,0,0,0,0,0,0,0,0,0
4158,11,0,1,2,0,0,108,14,94
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
4217,320,47,21,7,4,4,3078,403,2675
4190,5,0,0,0,1,0,42,6,36
4281,884,80,68,17,6,11,8664,1066,7598
4284,390,48,34,24,5,4,3864,505,3359
4254,26,4,2,0,0,1,246,33,213
4255,15,2,1,1,0,1,186,20,166
4260,92,16,10,0,1,0,1158,119,1039
4269,409,45,28,7,4,0,4164,493,3671
4273,212,27,17,3,3,4,2250,266,1984
10374,261,32,20,8,1,4,2670,326,2344
4305,221,18,17,2,0,2,1998,260,1738
4307,8,0,0,1,0,0,60,9,51
4310,10,0,0,0,0,0,72,10,62
4311,2,0,0,0,0,0,24,2,22
4313,18,0,0,0,0,0,132,18,114
4316,6,0,0,0,0,0,54,6,48
4321,15,0,2,1,0,0,180,18,162
4325,11,0,0,1,0,0,108,12,96
4399,699,84,65,24,14,9,7494,895,6599
4327,13,3,3,0,0,0,132,19,113
4334,182,34,9,2,2,3,2034,232,1802
4443,403,50,27,9,6,5,3606,500,3106
4387,385,32,14,9,3,0,3684,443,3241
4397,6,0,1,0,0,0,60,7,53
4401,7,0,0,0,0,0,72,7,65
4403,7,0,0,0,1,0,60,8,52
4404,16,0,1,0,0,0,120,17,103
4406,4,1,1,0,0,0,30,6,24
4412,6,1,0,0,0,0,60,7,53
4414,2,1,0,0,0,0,42,3,39
4416,8,0,0,0,0,0,108,8,100
4417,9,1,1,0,1,0,72,12,60
4420,3,0,0,0,0,0,48,3,45
4421,3,0,0,0,0,0,48,3,45
4422,277,20,20,6,5,0,2466,328,2138
4483,212,32,18,5,5,0,2184,272,1912
4432,13,1,1,0,0,0,90,15,75
4433,10,0,0,0,0,0,90,10,80
4436,5,1,0,0,0,0,90,6,84
4440,12,0,1,0,0,0,90,13,77
4519,211,31,19,11,4,2,2538,278,2260
4476,81,14,10,3,2,1,936,111,825
4478,15,2,2,0,2,0,180,21,159
4480,8,3,3,0,0,0,90,14,76
4481,8,1,1,0,0,0,108,10,98
4482,8,1,1,0,0,0,102,10,92
4506,10,2,2,0,0,0,84,14,70
4508,6,1,0,0,0,0,66,7,59
4509,19,2,2,0,0,0,138,23,115
4516,9,1,1,0,0,0,78,11,67
4554,291,31,17,10,1,4,2712,354,2358
4524,163,18,11,1,2,1,1584,196,1388
4543,7,0,1,0,0,0,102,8,94
4548,6,1,0,0,0,0,84,7,77
4556,227,33,27,4,1,0,2394,292,2102
4595,216,14,18,4,0,1,2118,253,1865
4603,710,78,59,22,4,5,6816,878,5938
4605,11,2,1,0,1,0,96,15,81
4607,12,2,3,0,0,0,120,17,103
4609,9,3,2,0,0,0,72,14,58
4612,14,2,3,0,0,0,120,19,101
4613,8,0,0,0,0,0,54,8,46
4623,13,1,2,1,0,0,120,17,103
4626,6,1,2,1,0,0,66,10,56
4628,12,2,0,1,0,0,114,15,99
4630,13,0,0,0,1,0,108,14,94
4632,15,0,0,0,0,0,126,15,111
4635,465,45,37,16,7,2,4392,572,3820
4641,8,3,0,0,0,0,120,11,109
4646,12,2,0,0,0,0,108,14,94
4648,17,1,2,0,0,0,132,20,112
4649,349,75,45,19,15,7,4632,510,4122
4651,0,0,0,0,0,0,0,0,0
4668,13,1,0,0,0,0,120,14,106
4670,10,3,1,1,0,0,156,15,141
4673,2,2,1,0,0,0,60,5,55
4674,9,1,3,1,0,0,120,14,106
4677,9,2,0,3,2,1,138,17,121
4678,9,2,0,3,2,1,132,17,115
4750,216,29,13,2,6,1,2208,267,1941
4682,206,42,19,9,6,4,2292,286,2006
4734,7,2,1,0,0,0,60,10,50
4755,46,9,6,0,0,0,396,61,335
4735,20,4,1,0,0,0,168,25,143
4736,10,3,1,0,0,0,102,14,88
4737,158,31,13,2,9,0,1674,213,1461
4738,10,0,0,0,0,0,108,10,98
4740,14,2,1,0,0,0,108,17,91
4741,6,0,0,0,0,0,54,6,48
4745,16,1,2,0,0,1,150,20,130
4770,7,2,0,1,0,0,96,10,86
4772,13,0,0,0,0,0,114,13,101
4797,5,2,1,1,0,0,66,9,57
4801,14,2,1,2,0,0,114,19,95
4872,1887,208,168,33,16,9,17064,2321,14743
4813,11,1,0,0,0,0,96,12,84
4816,12,0,1,1,0,0,144,14,130
4817,10,3,3,1,0,0,102,17,85
4875,49,4,1,0,0,0,510,54,456
5923,463,46,33,9,5,4,4536,560,3976
6491,658,87,50,21,15,18,6636,849,5787
5547,120,23,15,0,0,0,1152,158,994
5596,345,33,16,15,1,0,3198,410,2788
5607,13,1,1,0,0,0,126,15,111
5625,18,0,0,0,0,0,156,18,138
5703,79,12,13,3,0,0,648,107,541
5802,79,2,3,0,0,0,726,84,642
5843,167,10,1,2,0,0,1788,180,1608
5856,1141,121,74,25,10,5,10554,1376,9178
5860,14,0,0,0,0,0,114,14,100
5861,10,1,0,0,1,0,114,12,102
5862,13,0,0,1,1,0,102,15,87
5885,273,51,23,23,6,10,3078,386,2692
5888,11,0,1,0,0,0,102,12,90
5918,9,5,4,1,1,2,120,22,98
5919,317,20,8,5,1,1,3288,352,2936
5922,3,1,1,1,0,0,30,6,24
5925,278,33,17,2,1,0,2436,331,2105
5927,17,6,1,0,0,0,156,24,132
5945,175,11,7,6,0,1,1662,200,1462
5947,692,59,40,20,2,0,6180,813,5367
5951,353,28,30,5,2,1,3186,419,2767
5955,199,19,16,4,0,0,2154,238,1916
5957,480,91,76,44,12,12,6210,715,5495
5959,5,2,0,0,0,0,54,7,47
5961,9,1,1,1,0,0,96,12,84
5962,9,2,0,1,1,1,132,14,118
5963,10,2,1,0,0,0,120,13,107
5964,10,2,1,0,0,0,120,13,107
5981,295,56,40,15,16,8,3678,430,3248
5983,173,24,16,2,1,2,1626,218,1408
5986,16,4,2,0,0,0,150,22,128
5995,22,1,0,1,0,0,186,24,162
6015,127,26,9,1,4,1,1260,168,1092
6018,422,66,38,24,2,8,4446,560,3886
6021,12,4,4,0,0,0,150,20,130
6408,215,21,17,13,5,2,2190,273,1917
6025,171,17,9,2,1,0,1746,200,1546
6027,2,0,0,1,0,0,36,3,33
6028,355,40,26,4,5,1,3150,431,2719
6030,10,2,1,0,0,0,102,13,89
6054,350,51,54,20,11,10,4116,496,3620
6056,9,1,0,0,1,0,108,11,97
6058,7,0,3,0,0,1,108,11,97
6063,801,116,53,14,10,11,8052,1005,7047
6066,11,2,1,0,1,1,114,16,98
6083,214,17,9,5,2,0,2226,247,1979
6087,297,46,26,13,3,3,3072,388,2684
6092,0,0,0,0,0,0,54,0,54
6114,146,16,7,4,0,0,1308,173,1135
6119,158,21,11,3,0,2,1770,195,1575
6121,380,52,37,19,3,8,4104,499,3605
6144,368,22,20,8,3,1,4044,422,3622
6147,201,28,22,1,0,1,1812,253,1559
6155,52,12,3,5,0,0,882,72,810
6157,38,6,5,2,1,0,432,52,380
6176,356,26,13,4,1,0,3678,400,3278
6178,174,14,17,3,5,1,1938,214,1724
6184,739,83,52,5,10,1,6996,890,6106
6204,67,8,2,3,0,1,876,81,795
6206,460,71,43,13,7,6,4596,600,3996
6208,5,1,0,0,0,0,54,6,48
6209,15,2,0,0,0,0,126,17,109
6230,413,76,60,14,2,10,4188,575,3613
6232,10,3,1,0,0,0,108,14,94
6233,10,3,1,0,0,0,108,14,94
6238,290,30,21,9,1,1,2622,352,2270
6240,13,2,1,0,0,0,120,16,104
6244,14,1,2,0,0,0,114,17,97
6245,34,2,1,0,0,0,312,37,275
6262,734,84,75,11,1,0,6234,905,5329
6264,271,43,24,4,3,7,3006,352,2654
6268,392,58,27,14,5,3,3990,499,3491
6272,4,1,0,1,0,0,84,6,78
6273,32,2,2,1,0,0,342,37,305
6292,55,7,5,4,0,0,672,71,601
6295,299,46,27,2,2,0,3138,376,2762
6298,154,18,15,3,4,0,1704,194,1510
6301,3,0,2,0,1,0,42,6,36
6302,12,1,0,1,0,0,102,14,88
6303,273,24,21,5,1,4,2460,328,2132
6305,701,76,29,13,12,12,7002,843,6159
6332,59,10,7,4,0,0,552,80,472
6334,549,72,32,19,11,10,5646,693,4953
6337,7,0,0,0,1,0,78,8,70
6338,12,1,2,0,1,0,120,16,104
6340,267,41,18,17,2,10,3108,355,2753
6343,7,1,0,0,0,0,102,8,94
6345,6,0,2,3,0,0,114,11,103
6348,9,1,0,0,0,0,96,10,86
6349,161,18,11,7,1,6,1608,204,1404
6354,293,45,31,10,1,4,2988,384,2604
6356,224,16,9,1,0,0,2082,250,1832
6360,3,0,0,0,0,0,36,3,33
6372,110,12,5,5,1,2,1224,135,1089
6375,20,3,2,0,0,0,168,25,143
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
6378,421,47,26,11,6,3,4056,514,3542
6380,20,3,2,0,0,0,180,25,155
6382,12,1,1,0,1,0,90,15,75
6383,366,44,19,11,7,5,3636,452,3184
6385,12,4,2,1,0,0,114,19,95
6386,5,0,0,1,0,0,60,6,54
6416,12,1,2,0,0,0,120,15,105
6418,5,0,0,2,0,0,84,7,77
6425,45,8,2,0,0,0,576,55,521
6444,10,0,0,0,0,0,72,10,62
6446,137,16,2,3,1,0,1398,159,1239
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
6496,16,0,0,1,0,0,132,17,115
6499,10,1,1,1,0,0,126,13,113
6518,16,0,0,0,0,0,120,16,104
6519,8,3,1,2,0,0,90,14,76
6527,79,11,9,7,8,1,846,115,731
6529,10,1,1,1,0,0,90,13,77
6530,231,21,20,4,0,0,2244,276,1968
